ticker,metric,unit,period,value,raw
ANV,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,9.12,9.12
ANV,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.49,1.49
ANV,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.56,1.56
ANV,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.88,1.88
ANV,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.5,1.5
ANV,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.73,1.73
ANV,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,12.0,12
ANV,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,12.88,12.88
ANV,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,10.19,10.19
ANV,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,20.22,20.22
ANV,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,28.17,28.17
ANV,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,1.47,1.47
ANV,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,2.08,2.08
ANV,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,0.43,0.43
ANV,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,11.93,11.93
ANV,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,19.28,19.28
ANV,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,0.61,0.61
ANV,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.97,0.97
ANV,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.21,0.21
ANV,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,4.61,4.61
ANV,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,10.75,10.75
ANV,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.35,0.35
ANV,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.56,0.56
ANV,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.12,0.12
ANV,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,2.75,2.75
ANV,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,6.74,6.74
ANV,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.45,1.45
ANV,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.4,1.4
ANV,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.33,1.33
ANV,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.46,1.46
ANV,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.59,1.59
ANV,Khả năng thanh toán lãi vay,Lần,Q2/2024,1.78,1.78
ANV,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.81,2.81
ANV,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.63,1.63
ANV,Khả năng thanh toán lãi vay,Lần,Q1/2025,10.16,10.16
ANV,Khả năng thanh toán lãi vay,Lần,Q2/2025,21.3,21.3
ANV,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,41.32,41.32
ANV,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,42.7,42.7
ANV,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,42.47,42.47
ANV,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,38.1,38.1
ANV,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,36.67,36.67
ANV,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,59.22,59.22
ANV,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,61.67,61.67
ANV,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,62.03,62.03
ANV,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,51.09,51.09
ANV,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,44.12,44.12
ASM,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,615.82,615.82
ASM,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,615.38,615.38
ASM,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,517.6,517.6
ASM,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,387.91,387.91
ASM,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,182.74,182.74
ASM,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,23804.0,"23,804"
ASM,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,21836.0,"21,836"
ASM,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,21827.0,"21,827"
ASM,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,21901.0,"21,901"
ASM,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,22014.0,"22,014"
ASM,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,17.78,17.78
ASM,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,15.16,15.16
ASM,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,16.62,16.62
ASM,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,20.13,20.13
ASM,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,40.88,40.88
ASM,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,0.46,0.46
ASM,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.43,0.43
ASM,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.39,0.39
ASM,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.36,0.36
ASM,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.34,0.34
ASM,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,11.64,11.64
ASM,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,10.71,10.71
ASM,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,11.13,11.13
ASM,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,11.28,11.28
ASM,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,12.01,12.01
ASM,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,3.1,3.1
ASM,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,2.21,2.21
ASM,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,0.02,0.02
ASM,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,1.4,1.4
ASM,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,1.17,1.17
ASM,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,1.1,1.1
ASM,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.61,0.61
ASM,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,-0.17,-0.17
ASM,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.2,0.2
ASM,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,0.19,0.19
ASM,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.43,0.43
ASM,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.24,0.24
ASM,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,-0.06,-0.06
ASM,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.07,0.07
ASM,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,0.07,0.07
ASM,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.39,1.39
ASM,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.43,1.43
ASM,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.74,1.74
ASM,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.82,1.82
ASM,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.8,1.8
ASM,Khả năng thanh toán lãi vay,Lần,Q2/2024,1.71,1.71
ASM,Khả năng thanh toán lãi vay,Lần,Q3/2024,1.53,1.53
ASM,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.1,1.1
ASM,Khả năng thanh toán lãi vay,Lần,Q1/2025,1.32,1.32
ASM,Khả năng thanh toán lãi vay,Lần,Q2/2025,1.25,1.25
ASM,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,61.14,61.14
ASM,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,61.09,61.09
ASM,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,64.68,64.68
ASM,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,63.98,63.98
ASM,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,64.16,64.16
ASM,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,140.51,140.51
ASM,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,140.26,140.26
ASM,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,169.26,169.26
ASM,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,161.74,161.74
ASM,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,161.27,161.27
DBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,979.16,979.16
DBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,2151.44,"2,151.44"
DBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,2808.06,"2,808.06"
DBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,4075.62,"4,075.62"
DBC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,4920.79,"4,920.79"
DBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,20187.0,"20,187"
DBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,19503.0,"19,503"
DBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,20217.0,"20,217"
DBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,21617.0,"21,617"
DBC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,22642.0,"22,642"
DBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,34.72,34.72
DBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,13.48,13.48
DBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,9.88,9.88
DBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,7.3,7.3
DBC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,6.91,6.91
DBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.68,1.68
DBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.49,1.49
DBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.37,1.37
DBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.38,1.38
DBC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.5,1.5
DBC,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,13.52,13.52
DBC,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,17.69,17.69
DBC,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,14.66,14.66
DBC,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,22.64,22.64
DBC,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,21.6,21.6
DBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,4.57,4.57
DBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,8.86,8.86
DBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,6.61,6.61
DBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,14.08,14.08
DBC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,13.27,13.27
DBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,3.02,3.02
DBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,5.47,5.47
DBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,3.59,3.59
DBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,7.26,7.26
DBC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,6.85,6.85
DBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.13,1.13
DBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,2.28,2.28
DBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,1.69,1.69
DBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,3.56,3.56
DBC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,3.5,3.5
DBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.01,1.01
DBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.25,1.25
DBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.19,1.19
DBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.32,1.32
DBC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.38,1.38
DBC,Khả năng thanh toán lãi vay,Lần,Q2/2024,2.99,2.99
DBC,Khả năng thanh toán lãi vay,Lần,Q3/2024,5.6,5.6
DBC,Khả năng thanh toán lãi vay,Lần,Q4/2024,4.78,4.78
DBC,Khả năng thanh toán lãi vay,Lần,Q1/2025,8.74,8.74
DBC,Khả năng thanh toán lãi vay,Lần,Q2/2025,9.24,9.24
DBC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,63.34,63.34
DBC,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,53.61,53.61
DBC,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,52.07,52.07
DBC,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,49.8,49.8
DBC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,48.01,48.01
DBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,136.46,136.46
DBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,87.1,87.1
DBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,84.14,84.14
DBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,75.91,75.91
DBC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,65.19,65.19
HAG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,1903.95,"1,903.95"
HAG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,1851.36,"1,851.36"
HAG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,998.62,998.62
HAG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,1089.34,"1,089.34"
HAG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,1282.83,"1,282.83"
HAG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,7975.0,"7,975"
HAG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,8473.0,"8,473"
HAG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,8696.0,"8,696"
HAG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,9214.0,"9,214"
HAG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,9803.0,"9,803"
HAG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,6.36,6.36
HAG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,5.86,5.86
HAG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,12.07,12.07
HAG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,11.2,11.2
HAG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,10.09,10.09
HAG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.52,1.52
HAG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.28,1.28
HAG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.39,1.39
HAG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.32,1.32
HAG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.32,1.32
HAG,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,32.17,32.17
HAG,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,42.56,42.56
HAG,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,39.12,39.12
HAG,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,40.91,40.91
HAG,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,38.11,38.11
HAG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,18.5,18.5
HAG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,24.51,24.51
HAG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,13.7,13.7
HAG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,26.12,26.12
HAG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,21.89,21.89
HAG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,3.49,3.49
HAG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,3.81,3.81
HAG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,2.22,2.22
HAG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,3.57,3.57
HAG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,4.8,4.8
HAG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.26,1.26
HAG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,1.51,1.51
HAG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.9,0.9
HAG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,1.49,1.49
HAG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.95,1.95
HAG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,0.92,0.92
HAG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,0.93,0.93
HAG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,0.68,0.68
HAG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,0.79,0.79
HAG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,0.79,0.79
HAG,Khả năng thanh toán lãi vay,Lần,Q2/2024,2.62,2.62
HAG,Khả năng thanh toán lãi vay,Lần,Q3/2024,3.43,3.43
HAG,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.7,1.7
HAG,Khả năng thanh toán lãi vay,Lần,Q1/2025,3.51,3.51
HAG,Khả năng thanh toán lãi vay,Lần,Q2/2025,3.3,3.3
HAG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,60.89,60.89
HAG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,60.16,60.16
HAG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,58.87,58.87
HAG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,58.5,58.5
HAG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,60.13,60.13
HAG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,83.5,83.5
HAG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,81.62,81.62
HAG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,76.15,76.15
HAG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,77.02,77.02
HAG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,89.91,89.91
KDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,-1823.07,"-1,823.07"
KDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,-1948.36,"-1,948.36"
KDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,129.58,129.58
KDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,-171.13,-171.13
KDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,299.89,299.89
KDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,24463.0,"24,463"
KDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,24936.0,"24,936"
KDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,24634.0,"24,634"
KDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,24837.0,"24,837"
KDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,24977.0,"24,977"
KDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,-30.17,-30.17
KDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,-26.48,-26.48
KDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,450.69,450.69
KDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,-323.73,-323.73
KDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,191.74,191.74
KDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,2.25,2.25
KDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,2.07,2.07
KDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,2.37,2.37
KDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,2.23,2.23
KDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,2.3,2.3
KDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,15.75,15.75
KDC,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,18.79,18.79
KDC,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,18.47,18.47
KDC,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,16.62,16.62
KDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,18.35,18.35
KDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,0.64,0.64
KDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,0.96,0.96
KDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,0.54,0.54
KDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,-3.14,-3.14
KDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,7.07,7.07
KDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,0.02,0.02
KDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.34,0.34
KDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.01,0.01
KDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,-1.04,-1.04
KDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,1.9,1.9
KDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.02,0.02
KDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.2,0.2
KDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.0,0
KDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,-0.55,-0.55
KDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.02,1.02
KDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.7,1.7
KDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.69,1.69
KDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.39,1.39
KDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.42,1.42
